@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning,RawPruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Permutation,Decrement,Increment,[weight],[color],[contents],~[weight],~[color],~[contents],Same:weight,Different:color,DecrementPattern:weight,Same:color,Same:contents,Different:contents,IncrementPattern:weight,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
BOTH,RawDistances,5,9,Decrement,0.371071,0.122264
BOTH,RawDistances,5,10,Permutation,0.306005,0.076208
COLS_ONLY,RawDistances,9,2,[contents],0.735042,0.050836
COLS_ONLY,RawDistances,9,3,[color],0.578563,0.058994
COLS_ONLY,RawDistances,9,4,[weight],0.59053,0.06465
COLS_ONLY,RawDistances,9,5,Increment,0.600927,0.084241
COLS_ONLY,RawDistances,9,6,Decrement,0.4275,0.073623
COLS_ONLY,RawDistances,9,7,Permutation,0.376862,0.056975
COLS_ONLY,RawDistances,9,8,Same,0.382615,0.058177
COLS_ONLY,RawDistances,9,9,Averaged,0.34109,0.053553
COLS_ONLY,Pruning,1,2,DecrementPattern:weight,0.664193,0.146991
COLS_ONLY,Pruning,1,3,Different:color,0.39391,0.111213
COLS_ONLY,Pruning,1,4,Same:weight,0.422264,0.174641
COLS_ONLY,Pruning,1,5,~[contents],0.346599,0.172713
COLS_ONLY,Pruning,1,6,~[color],0.284063,0.163516
COLS_ONLY,Pruning,1,7,~[weight],0.210919,0.087008
COLS_ONLY,Pruning,1,8,[contents],0.193783,0.072775
COLS_ONLY,Pruning,1,9,[color],0.173584,0.075343
COLS_ONLY,Pruning,1,10,[weight],0.200095,0.142417
ROWS_ONLY,ClusterDiff,1,2,Same:contents,0.625645,0.084107
ROWS_ONLY,ClusterDiff,1,3,Same:color,0.409852,0.129933
ROWS_ONLY,ClusterDiff,1,4,DecrementPattern:weight,0.44094,0.198938
ROWS_ONLY,ClusterDiff,1,5,Different:color,0.304179,0.099216
ROWS_ONLY,ClusterDiff,1,6,Same:weight,0.298013,0.175715
ROWS_ONLY,ClusterDiff,1,7,~[contents],0.215646,0.160732
ROWS_ONLY,ClusterDiff,1,8,~[color],0.237269,0.158053
ROWS_ONLY,ClusterDiff,1,9,~[weight],0.173641,0.08497
ROWS_ONLY,ClusterDiff,1,10,[contents],0.178704,0.065489
BOTH,ClusterDiff,1,10,~[weight],0.162338,0.104721
BOTH,ClusterDiff,1,9,~[color],0.298101,0.133969
BOTH,ClusterDiff,1,8,~[contents],0.239116,0.168572
BOTH,ClusterDiff,1,7,Same:weight,0.25134,0.15875
BOTH,ClusterDiff,1,6,Different:color,0.26401,0.111103
BOTH,ClusterDiff,1,5,DecrementPattern:weight,0.382498,0.19277
BOTH,ClusterDiff,1,4,Same:color,0.369458,0.121477
BOTH,ClusterDiff,1,3,Same:contents,0.427137,0.139441
BOTH,ClusterDiff,1,2,Different:contents,0.624293,0.100231
ROWS_ONLY,RawDistances,1,10,Same:weight,0.202302,0.097409
ROWS_ONLY,RawDistances,1,9,Different:color,0.174765,0.051218
ROWS_ONLY,RawDistances,1,8,DecrementPattern:weight,0.23624,0.1073
ROWS_ONLY,RawDistances,1,7,Same:color,0.20624,0.057614
ROWS_ONLY,RawDistances,1,6,Same:contents,0.266208,0.129085
ROWS_ONLY,RawDistances,1,5,Different:contents,0.298137,0.076217
ROWS_ONLY,RawDistances,1,4,IncrementPattern:weight,0.403226,0.147473
ROWS_ONLY,RawDistances,1,3,'2 patterns',0.408204,0.049855
ROWS_ONLY,RawDistances,1,2,'3 patterns',0.594937,0.09949
BOTH,ClusterDiff,2,7,~[contents],0.325679,0.203834
BOTH,ClusterDiff,2,6,Same:weight,0.438228,0.199084
BOTH,ClusterDiff,2,5,Different:color,0.397942,0.143414
BOTH,ClusterDiff,2,4,DecrementPattern:weight,0.574935,0.20879
BOTH,ClusterDiff,2,3,Same:color,0.496793,0.154746
BOTH,ClusterDiff,2,2,Same:contents,0.71006,0.116413
BOTH,RawDistances,18,2,Averaged,0.81367,0.014376
COLS_ONLY,Pruning,13,6,Averaged,0.74957,0.125942
COLS_ONLY,Pruning,13,5,Same,0.799562,0.105624
COLS_ONLY,Pruning,13,4,Permutation,0.787562,0.107442
COLS_ONLY,Pruning,13,3,Decrement,0.890552,0.038843
COLS_ONLY,Pruning,13,2,Increment,0.961048,0.020375
BOTH,RawDistances,4,10,[color],0.273563,0.083325
BOTH,RawDistances,4,9,[contents],0.327542,0.096283
BOTH,RawDistances,4,8,~[weight],0.25101,0.106132
BOTH,RawDistances,4,7,~[color],0.405462,0.1212
BOTH,RawDistances,4,6,~[contents],0.386714,0.12722
BOTH,RawDistances,4,5,Same:weight,0.502136,0.139423
BOTH,RawDistances,4,4,Different:color,0.497143,0.097467
BOTH,RawDistances,4,3,DecrementPattern:weight,0.595032,0.162852
BOTH,RawDistances,4,2,Same:color,0.658862,0.088535
ROWS_ONLY,RawPruning,4,10,[weight],0.349785,0.111788
ROWS_ONLY,RawPruning,4,9,[color],0.281636,0.07717
ROWS_ONLY,RawPruning,4,8,[contents],0.346611,0.098698
ROWS_ONLY,RawPruning,4,7,~[weight],0.264697,0.102675
ROWS_ONLY,RawPruning,4,6,~[color],0.460116,0.118017
ROWS_ONLY,RawPruning,4,5,~[contents],0.405393,0.12227
ROWS_ONLY,RawPruning,4,4,Same:weight,0.560331,0.118057
ROWS_ONLY,RawPruning,4,3,Different:color,0.549711,0.081357
ROWS_ONLY,RawPruning,4,2,DecrementPattern:weight,0.742792,0.104937
COLS_ONLY,ClusterDiff,16,4,Averaged,0.77722,0.066146
COLS_ONLY,ClusterDiff,16,3,Same,0.83872,0.055022
COLS_ONLY,ClusterDiff,16,2,Permutation,0.879684,0.032425
COLS_ONLY,RawPruning,11,7,Averaged,0.46098,0.061432
COLS_ONLY,RawPruning,11,6,Same,0.525711,0.066863
COLS_ONLY,RawPruning,11,5,Permutation,0.535576,0.057473
COLS_ONLY,RawPruning,11,4,Decrement,0.649351,0.045592
COLS_ONLY,RawPruning,11,3,Increment,0.742742,0.046633
COLS_ONLY,RawPruning,11,2,[weight],0.823907,0.041284
COLS_ONLY,ClusterDiff,3,10,[contents],0.293264,0.114446
COLS_ONLY,ClusterDiff,3,9,~[weight],0.230556,0.126407
COLS_ONLY,ClusterDiff,3,8,~[color],0.416647,0.184891
COLS_ONLY,ClusterDiff,3,7,~[contents],0.368607,0.199792
COLS_ONLY,ClusterDiff,3,6,Same:weight,0.493278,0.193819
COLS_ONLY,ClusterDiff,3,5,Different:color,0.433486,0.123988
COLS_ONLY,ClusterDiff,3,4,DecrementPattern:weight,0.617305,0.185372
COLS_ONLY,ClusterDiff,3,3,Same:color,0.531241,0.156586
COLS_ONLY,ClusterDiff,3,2,Same:contents,0.738705,0.108005
BOTH,RawPruning,11,6,Averaged,0.57987,0.063363
BOTH,RawPruning,11,5,Same,0.642024,0.070774
BOTH,RawPruning,11,4,Permutation,0.657754,0.064127
BOTH,RawPruning,11,3,Decrement,0.802273,0.049293
BOTH,RawPruning,11,2,Increment,0.929839,0.020196
ROWS_ONLY,Pruning,5,10,[weight],0.515613,0.153009
ROWS_ONLY,Pruning,5,9,[color],0.379495,0.161727
ROWS_ONLY,Pruning,5,8,[contents],0.422375,0.132692
ROWS_ONLY,Pruning,5,7,~[weight],0.349066,0.16713
ROWS_ONLY,Pruning,5,6,~[color],0.596156,0.155927
ROWS_ONLY,Pruning,5,5,~[contents],0.62,0.175334
ROWS_ONLY,Pruning,5,4,Same:weight,0.726275,0.121571
ROWS_ONLY,Pruning,5,3,Different:color,0.64216,0.114843
ROWS_ONLY,Pruning,5,2,DecrementPattern:weight,0.881656,0.078457
BOTH,ClusterDiff,17,2,Averaged,0.92295,0.032612
ROWS_ONLY,ClusterDiff,4,10,[contents],0.349861,0.138237
ROWS_ONLY,ClusterDiff,4,9,~[weight],0.275177,0.168512
ROWS_ONLY,ClusterDiff,4,8,~[color],0.47159,0.18626
ROWS_ONLY,ClusterDiff,4,7,~[contents],0.420107,0.184087
ROWS_ONLY,ClusterDiff,4,6,Same:weight,0.546738,0.173037
ROWS_ONLY,ClusterDiff,4,5,Different:color,0.480884,0.137484
ROWS_ONLY,ClusterDiff,4,4,DecrementPattern:weight,0.655357,0.159044
ROWS_ONLY,ClusterDiff,4,3,Same:color,0.580793,0.153514
ROWS_ONLY,ClusterDiff,4,2,Same:contents,0.775753,0.089949
COLS_ONLY,RawDistances,8,10,Decrement,0.321136,0.078296
COLS_ONLY,RawDistances,8,9,Increment,0.454435,0.093562
COLS_ONLY,RawDistances,8,8,[weight],0.401987,0.069948
COLS_ONLY,RawDistances,8,7,[color],0.359159,0.056703
COLS_ONLY,RawDistances,8,6,[contents],0.401597,0.063713
COLS_ONLY,RawDistances,8,5,~[weight],0.355505,0.078862
COLS_ONLY,RawDistances,8,4,~[color],0.536821,0.080108
COLS_ONLY,RawDistances,8,3,~[contents],0.548929,0.07959
COLS_ONLY,RawDistances,8,2,Same:weight,0.747682,0.06951
BOTH,Pruning,9,9,Averaged,0.64695,0.201317
BOTH,Pruning,9,8,Same,0.683217,0.179788
BOTH,Pruning,9,7,Permutation,0.65649,0.203631
BOTH,Pruning,9,6,Decrement,0.817045,0.110055
BOTH,Pruning,9,5,Increment,0.850685,0.102345
BOTH,Pruning,9,4,[weight],0.867914,0.088307
BOTH,Pruning,9,3,[color],0.792309,0.145222
BOTH,Pruning,9,2,[contents],0.89175,0.082449
BOTH,ClusterDiff,8,10,Same,0.568786,0.152381
BOTH,ClusterDiff,8,9,Permutation,0.524323,0.163274
BOTH,ClusterDiff,8,8,Decrement,0.651981,0.113084
BOTH,ClusterDiff,8,7,Increment,0.694798,0.152453
BOTH,ClusterDiff,8,6,[weight],0.743046,0.109056
BOTH,ClusterDiff,8,5,[color],0.639006,0.148847
BOTH,ClusterDiff,8,4,[contents],0.706111,0.123409
BOTH,ClusterDiff,8,3,~[weight],0.610859,0.164965
BOTH,ClusterDiff,8,2,~[color],0.878035,0.079607
BOTH,Pruning,10,8,Averaged,0.66509,0.178032
BOTH,Pruning,10,7,Same,0.691313,0.177384
BOTH,Pruning,10,6,Permutation,0.696275,0.16957
BOTH,Pruning,10,5,Decrement,0.826494,0.103984
BOTH,Pruning,10,4,Increment,0.867782,0.078567
BOTH,Pruning,10,3,[weight],0.89644,0.062273
BOTH,Pruning,10,2,[color],0.883914,0.086037
BOTH,RawDistances,6,10,Increment,0.480565,0.106894
BOTH,RawDistances,6,9,[weight],0.438295,0.106717
BOTH,RawDistances,6,8,[color],0.359511,0.08128
BOTH,RawDistances,6,7,[contents],0.40925,0.08522
BOTH,RawDistances,6,6,~[weight],0.331439,0.097264
BOTH,RawDistances,6,5,~[color],0.508266,0.099054
BOTH,RawDistances,6,4,~[contents],0.5235,0.113673
BOTH,RawDistances,6,3,Same:weight,0.682798,0.102443
BOTH,RawDistances,6,2,Different:color,0.731003,0.063594
BOTH,Pruning,16,2,Averaged,0.96156,0.047555
COLS_ONLY,Pruning,8,10,Same,0.532155,0.139962
COLS_ONLY,Pruning,8,9,Permutation,0.487427,0.137832
COLS_ONLY,Pruning,8,8,Decrement,0.645422,0.116278
COLS_ONLY,Pruning,8,7,Increment,0.613185,0.138033
COLS_ONLY,Pruning,8,6,[weight],0.723129,0.108604
COLS_ONLY,Pruning,8,5,[color],0.618211,0.141288
COLS_ONLY,Pruning,8,4,[contents],0.676889,0.104606
COLS_ONLY,Pruning,8,3,~[weight],0.556591,0.152576
COLS_ONLY,Pruning,8,2,~[color],0.85341,0.07928
ROWS_ONLY,RawDistances,18,4,Averaged,0.60936,0.018211
ROWS_ONLY,RawDistances,18,3,Same,0.703271,0.01747
ROWS_ONLY,RawDistances,18,2,Permutation,0.772065,0.01484
ROWS_ONLY,ClusterDiff,7,10,Increment,0.573105,0.159237
ROWS_ONLY,ClusterDiff,7,9,[weight],0.584553,0.109264
ROWS_ONLY,ClusterDiff,7,8,[color],0.466422,0.165616
ROWS_ONLY,ClusterDiff,7,7,[contents],0.522417,0.133723
ROWS_ONLY,ClusterDiff,7,6,~[weight],0.425985,0.191751
ROWS_ONLY,ClusterDiff,7,5,~[color],0.701965,0.106112
ROWS_ONLY,ClusterDiff,7,4,~[contents],0.712429,0.13302
ROWS_ONLY,ClusterDiff,7,3,Same:weight,0.804454,0.065727
ROWS_ONLY,ClusterDiff,7,2,Different:color,0.816344,0.0735
COLS_ONLY,ClusterDiff,8,10,Permutation,0.45316,0.124401
COLS_ONLY,ClusterDiff,8,9,Decrement,0.571818,0.101723
COLS_ONLY,ClusterDiff,8,8,Increment,0.617137,0.123873
COLS_ONLY,ClusterDiff,8,7,[weight],0.633113,0.110437
COLS_ONLY,ClusterDiff,8,6,[color],0.551972,0.136302
COLS_ONLY,ClusterDiff,8,5,[contents],0.618042,0.103494
COLS_ONLY,ClusterDiff,8,4,~[weight],0.502374,0.157883
COLS_ONLY,ClusterDiff,8,3,~[color],0.756301,0.095695
COLS_ONLY,ClusterDiff,8,2,~[contents],0.821857,0.086214
BOTH,RawDistances,12,8,Averaged,0.44208,0.043672
BOTH,RawDistances,12,7,Same,0.502538,0.044914
BOTH,RawDistances,12,6,Permutation,0.505858,0.042773
BOTH,RawDistances,12,5,Decrement,0.559481,0.054049
BOTH,RawDistances,12,4,Increment,0.776734,0.040404
BOTH,RawDistances,12,3,[weight],0.741821,0.043312
BOTH,RawDistances,12,2,[color],0.774343,0.042135
COLS_ONLY,RawDistances,10,10,Same,0.341455,0.048559
COLS_ONLY,RawDistances,10,9,Permutation,0.327731,0.048544
COLS_ONLY,RawDistances,10,8,Decrement,0.393604,0.062405
COLS_ONLY,RawDistances,10,7,Increment,0.542621,0.068598
COLS_ONLY,RawDistances,10,6,[weight],0.489834,0.058212
COLS_ONLY,RawDistances,10,5,[color],0.455734,0.061788
COLS_ONLY,RawDistances,10,4,[contents],0.538736,0.056996
COLS_ONLY,RawDistances,10,3,~[weight],0.47798,0.075266
COLS_ONLY,RawDistances,10,2,~[color],0.744971,0.05773
ROWS_ONLY,ClusterDiff,11,10,Averaged,0.56959,0.128011
ROWS_ONLY,ClusterDiff,11,9,Same,0.590394,0.125482
ROWS_ONLY,ClusterDiff,11,8,Permutation,0.559131,0.119742
ROWS_ONLY,ClusterDiff,11,7,Decrement,0.654383,0.073343
ROWS_ONLY,ClusterDiff,11,6,Increment,0.755202,0.099777
ROWS_ONLY,ClusterDiff,11,5,[weight],0.793427,0.058186
ROWS_ONLY,ClusterDiff,11,4,[color],0.701009,0.134272
ROWS_ONLY,ClusterDiff,11,3,[contents],0.751222,0.078893
ROWS_ONLY,ClusterDiff,11,2,~[weight],0.764268,0.105756
ROWS_ONLY,RawDistances,16,6,Averaged,0.52719,0.027984
ROWS_ONLY,RawDistances,16,5,Same,0.582473,0.027877
ROWS_ONLY,RawDistances,16,4,Permutation,0.594932,0.028213
ROWS_ONLY,RawDistances,16,3,Decrement,0.707662,0.032549
ROWS_ONLY,RawDistances,16,2,Increment,0.932056,0.016715
BOTH,ClusterDiff,3,10,[color],0.295948,0.152127
BOTH,ClusterDiff,3,9,[contents],0.355639,0.155479
BOTH,ClusterDiff,3,8,~[weight],0.267045,0.171919
BOTH,ClusterDiff,3,7,~[color],0.474191,0.205055
BOTH,ClusterDiff,3,6,~[contents],0.448857,0.221851
BOTH,ClusterDiff,3,5,Same:weight,0.580712,0.196718
BOTH,ClusterDiff,3,4,Different:color,0.518571,0.150289
BOTH,ClusterDiff,3,3,DecrementPattern:weight,0.703636,0.182857
BOTH,ClusterDiff,3,2,Same:color,0.714517,0.109921
COLS_ONLY,RawPruning,1,10,[contents],0.151058,0.065349
COLS_ONLY,RawPruning,1,9,~[weight],0.145262,0.078647
COLS_ONLY,RawPruning,1,8,~[color],0.217451,0.100792
COLS_ONLY,RawPruning,1,7,~[contents],0.215986,0.122639
COLS_ONLY,RawPruning,1,6,Same:weight,0.253705,0.112454
COLS_ONLY,RawPruning,1,5,Different:color,0.261743,0.070026
COLS_ONLY,RawPruning,1,4,DecrementPattern:weight,0.335807,0.144678
COLS_ONLY,RawPruning,1,3,Same:color,0.377997,0.086238
COLS_ONLY,RawPruning,1,2,Same:contents,0.591509,0.137722
COLS_ONLY,ClusterDiff,11,9,Averaged,0.57061,0.120444
COLS_ONLY,ClusterDiff,11,8,Same,0.625733,0.11171
COLS_ONLY,ClusterDiff,11,7,Permutation,0.592122,0.12929
COLS_ONLY,ClusterDiff,11,6,Decrement,0.766623,0.065344
COLS_ONLY,ClusterDiff,11,5,Increment,0.814919,0.055022
COLS_ONLY,ClusterDiff,11,4,[weight],0.817666,0.054076
COLS_ONLY,ClusterDiff,11,3,[color],0.733058,0.101509
COLS_ONLY,ClusterDiff,11,2,[contents],0.860222,0.05178
BOTH,ClusterDiff,4,10,[weight],0.479139,0.19888
BOTH,ClusterDiff,4,9,[color],0.371239,0.186269
BOTH,ClusterDiff,4,8,[contents],0.43925,0.185214
BOTH,ClusterDiff,4,7,~[weight],0.361414,0.213789
BOTH,ClusterDiff,4,6,~[color],0.578757,0.207686
BOTH,ClusterDiff,4,5,~[contents],0.563893,0.188154
BOTH,ClusterDiff,4,4,Same:weight,0.695579,0.160141
BOTH,ClusterDiff,4,3,Different:color,0.626378,0.142731
BOTH,ClusterDiff,4,2,DecrementPattern:weight,0.828214,0.124642
COLS_ONLY,ClusterDiff,4,10,[color],0.308654,0.14571
COLS_ONLY,ClusterDiff,4,9,[contents],0.369042,0.134935
COLS_ONLY,ClusterDiff,4,8,~[weight],0.276035,0.163307
COLS_ONLY,ClusterDiff,4,7,~[color],0.493295,0.179411
COLS_ONLY,ClusterDiff,4,6,~[contents],0.482643,0.194979
COLS_ONLY,ClusterDiff,4,5,Same:weight,0.606325,0.172429
COLS_ONLY,ClusterDiff,4,4,Different:color,0.526599,0.129565
COLS_ONLY,ClusterDiff,4,3,DecrementPattern:weight,0.708442,0.154145
COLS_ONLY,ClusterDiff,4,2,Same:color,0.723966,0.113002
COLS_ONLY,RawPruning,2,10,[color],0.181193,0.06306
COLS_ONLY,RawPruning,2,9,[contents],0.211778,0.08713
COLS_ONLY,RawPruning,2,8,~[weight],0.191894,0.104026
COLS_ONLY,RawPruning,2,7,~[color],0.290954,0.105989
COLS_ONLY,RawPruning,2,6,~[contents],0.292393,0.12498
COLS_ONLY,RawPruning,2,5,Same:weight,0.363692,0.118004
COLS_ONLY,RawPruning,2,4,Different:color,0.388707,0.085774
COLS_ONLY,RawPruning,2,3,DecrementPattern:weight,0.493377,0.146324
COLS_ONLY,RawPruning,2,2,Same:color,0.577586,0.093124
COLS_ONLY,RawDistances,14,7,Averaged,0.42506,0.033427
COLS_ONLY,RawDistances,14,6,Same,0.48058,0.036224
COLS_ONLY,RawDistances,14,5,Permutation,0.491456,0.040192
COLS_ONLY,RawDistances,14,4,Decrement,0.561851,0.037475
COLS_ONLY,RawDistances,14,3,Increment,0.737056,0.0376
COLS_ONLY,RawDistances,14,2,[weight],0.790546,0.028558
ROWS_ONLY,Pruning,8,10,Permutation,0.476896,0.139714
ROWS_ONLY,Pruning,8,9,Decrement,0.566169,0.113637
ROWS_ONLY,Pruning,8,8,Increment,0.636048,0.141445
ROWS_ONLY,Pruning,8,7,[weight],0.635546,0.116163
ROWS_ONLY,Pruning,8,6,[color],0.560688,0.157355
ROWS_ONLY,Pruning,8,5,[contents],0.642375,0.115071
ROWS_ONLY,Pruning,8,4,~[weight],0.523056,0.183318
ROWS_ONLY,Pruning,8,3,~[color],0.77422,0.10282
ROWS_ONLY,Pruning,8,2,~[contents],0.846214,0.094663
ROWS_ONLY,Pruning,16,4,Averaged,0.83626,0.095935
ROWS_ONLY,Pruning,16,3,Same,0.869803,0.05984
ROWS_ONLY,Pruning,16,2,Permutation,0.928014,0.048919
ROWS_ONLY,RawDistances,6,10,[color],0.284266,0.07221
ROWS_ONLY,RawDistances,6,9,[contents],0.342764,0.07563
ROWS_ONLY,RawDistances,6,8,~[weight],0.241414,0.090515
ROWS_ONLY,RawDistances,6,7,~[color],0.43896,0.081472
ROWS_ONLY,RawDistances,6,6,~[contents],0.413179,0.097126
ROWS_ONLY,RawDistances,6,5,Same:weight,0.541308,0.097573
ROWS_ONLY,RawDistances,6,4,Different:color,0.511752,0.069583
ROWS_ONLY,RawDistances,6,3,DecrementPattern:weight,0.625974,0.092099
ROWS_ONLY,RawDistances,6,2,Same:color,0.675759,0.071889
ROWS_ONLY,RawPruning,15,4,Averaged,0.63944,0.050525
ROWS_ONLY,RawPruning,15,3,Same,0.748676,0.051197
ROWS_ONLY,RawPruning,15,2,Permutation,0.830034,0.039815
BOTH,ClusterDiff,9,10,Averaged,0.59151,0.161601
BOTH,ClusterDiff,9,9,Same,0.617363,0.158907
BOTH,ClusterDiff,9,8,Permutation,0.596185,0.15911
BOTH,ClusterDiff,9,7,Decrement,0.685325,0.103214
BOTH,ClusterDiff,9,6,Increment,0.771774,0.135954
BOTH,ClusterDiff,9,5,[weight],0.803874,0.083081
BOTH,ClusterDiff,9,4,[color],0.71341,0.151071
BOTH,ClusterDiff,9,3,[contents],0.768111,0.110607
BOTH,ClusterDiff,9,2,~[weight],0.770909,0.119198
BOTH,RawDistances,14,6,Averaged,0.52925,0.035769
BOTH,RawDistances,14,5,Same,0.592221,0.040599
BOTH,RawDistances,14,4,Permutation,0.616795,0.037211
BOTH,RawDistances,14,3,Decrement,0.710812,0.042298
BOTH,RawDistances,14,2,Increment,0.942016,0.012716
ROWS_ONLY,Pruning,7,10,Decrement,0.590649,0.110703
ROWS_ONLY,Pruning,7,9,Increment,0.602581,0.142097
ROWS_ONLY,Pruning,7,8,[weight],0.630828,0.114585
ROWS_ONLY,Pruning,7,7,[color],0.508303,0.191289
ROWS_ONLY,Pruning,7,6,[contents],0.56925,0.131118
ROWS_ONLY,Pruning,7,5,~[weight],0.489419,0.201087
ROWS_ONLY,Pruning,7,4,~[color],0.730173,0.086578
ROWS_ONLY,Pruning,7,3,~[contents],0.770643,0.124488
ROWS_ONLY,Pruning,7,2,Same:weight,0.922798,0.044152
BOTH,RawPruning,5,10,Permutation,0.332065,0.088669
BOTH,RawPruning,5,9,Decrement,0.419221,0.099911
BOTH,RawPruning,5,8,Increment,0.509435,0.11162
BOTH,RawPruning,5,7,[weight],0.500199,0.10142
BOTH,RawPruning,5,6,[color],0.442584,0.094274
BOTH,RawPruning,5,5,[contents],0.507972,0.102813
BOTH,RawPruning,5,4,~[weight],0.441641,0.109524
BOTH,RawPruning,5,3,~[color],0.656329,0.090607
BOTH,RawPruning,5,2,~[contents],0.743107,0.092119
ROWS_ONLY,RawDistances,10,10,Permutation,0.34079,0.050307
ROWS_ONLY,RawDistances,10,9,Decrement,0.406331,0.060592
ROWS_ONLY,RawDistances,10,8,Increment,0.583185,0.066214
ROWS_ONLY,RawDistances,10,7,[weight],0.527401,0.053928
ROWS_ONLY,RawDistances,10,6,[color],0.464801,0.057566
ROWS_ONLY,RawDistances,10,5,[contents],0.52775,0.05488
ROWS_ONLY,RawDistances,10,4,~[weight],0.437601,0.077372
ROWS_ONLY,RawDistances,10,3,~[color],0.646705,0.03936
ROWS_ONLY,RawDistances,10,2,~[contents],0.730179,0.048559
ROWS_ONLY,RawPruning,5,10,Increment,0.43746,0.129456
ROWS_ONLY,RawPruning,5,9,[weight],0.412666,0.098058
ROWS_ONLY,RawPruning,5,8,[color],0.329037,0.08255
ROWS_ONLY,RawPruning,5,7,[contents],0.396653,0.093786
ROWS_ONLY,RawPruning,5,6,~[weight],0.309343,0.106686
ROWS_ONLY,RawPruning,5,5,~[color],0.515405,0.104477
ROWS_ONLY,RawPruning,5,4,~[contents],0.492357,0.10077
ROWS_ONLY,RawPruning,5,3,Same:weight,0.662368,0.088051
ROWS_ONLY,RawPruning,5,2,Different:color,0.719354,0.066798
ROWS_ONLY,ClusterDiff,10,10,Same,0.559387,0.124954
ROWS_ONLY,ClusterDiff,10,9,Permutation,0.498228,0.129294
ROWS_ONLY,ClusterDiff,10,8,Decrement,0.620325,0.07985
ROWS_ONLY,ClusterDiff,10,7,Increment,0.675726,0.126421
ROWS_ONLY,ClusterDiff,10,6,[weight],0.727053,0.075921
ROWS_ONLY,ClusterDiff,10,5,[color],0.635459,0.132536
ROWS_ONLY,ClusterDiff,10,4,[contents],0.687681,0.099562
ROWS_ONLY,ClusterDiff,10,3,~[weight],0.607071,0.143704
ROWS_ONLY,ClusterDiff,10,2,~[color],0.889393,0.058842
ROWS_ONLY,Pruning,13,7,Averaged,0.70088,0.145186
ROWS_ONLY,Pruning,13,6,Same,0.752144,0.117353
ROWS_ONLY,Pruning,13,5,Permutation,0.759865,0.117952
ROWS_ONLY,Pruning,13,4,Decrement,0.835552,0.062538
ROWS_ONLY,Pruning,13,3,Increment,0.874194,0.050953
ROWS_ONLY,Pruning,13,2,[weight],0.960116,0.023014
ROWS_ONLY,RawPruning,11,8,Averaged,0.4551,0.06498
ROWS_ONLY,RawPruning,11,7,Same,0.502637,0.055346
ROWS_ONLY,RawPruning,11,6,Permutation,0.516749,0.057882
ROWS_ONLY,RawPruning,11,5,Decrement,0.610552,0.038156
ROWS_ONLY,RawPruning,11,4,Increment,0.76004,0.049459
ROWS_ONLY,RawPruning,11,3,[weight],0.748113,0.039905
ROWS_ONLY,RawPruning,11,2,[color],0.788272,0.057465
ROWS_ONLY,RawPruning,10,9,Averaged,0.40701,0.059735
ROWS_ONLY,RawPruning,10,8,Same,0.460372,0.067637
ROWS_ONLY,RawPruning,10,7,Permutation,0.44246,0.057189
ROWS_ONLY,RawPruning,10,6,Decrement,0.555357,0.051641
ROWS_ONLY,RawPruning,10,5,Increment,0.686169,0.06507
ROWS_ONLY,RawPruning,10,4,[weight],0.669967,0.04798
ROWS_ONLY,RawPruning,10,3,[color],0.646391,0.069286
ROWS_ONLY,RawPruning,10,2,[contents],0.805069,0.043448
BOTH,RawDistances,17,3,Averaged,0.68277,0.028247
BOTH,RawDistances,17,2,Same,0.829256,0.021323
ROWS_ONLY,RawDistances,3,10,~[color],0.314393,0.113232
ROWS_ONLY,RawDistances,3,9,~[contents],0.268393,0.120549
ROWS_ONLY,RawDistances,3,8,Same:weight,0.351093,0.123025
ROWS_ONLY,RawDistances,3,7,Different:color,0.29335,0.080321
ROWS_ONLY,RawDistances,3,6,DecrementPattern:weight,0.372565,0.12813
ROWS_ONLY,RawDistances,3,5,Same:color,0.335276,0.09281
ROWS_ONLY,RawDistances,3,4,Same:contents,0.510331,0.164168
ROWS_ONLY,RawDistances,3,3,Different:contents,0.532449,0.081597
ROWS_ONLY,RawDistances,3,2,IncrementPattern:weight,0.783266,0.123572
BOTH,RawPruning,10,7,Averaged,0.51171,0.068988
BOTH,RawPruning,10,6,Same,0.590821,0.067901
BOTH,RawPruning,10,5,Permutation,0.57719,0.074517
BOTH,RawPruning,10,4,Decrement,0.72276,0.068835
BOTH,RawPruning,10,3,Increment,0.796169,0.039549
BOTH,RawPruning,10,2,[weight],0.888311,0.032477
COLS_ONLY,ClusterDiff,5,10,[weight],0.50755,0.149871
COLS_ONLY,ClusterDiff,5,9,[color],0.376927,0.145204
COLS_ONLY,ClusterDiff,5,8,[contents],0.435667,0.131902
COLS_ONLY,ClusterDiff,5,7,~[weight],0.352197,0.169528
COLS_ONLY,ClusterDiff,5,6,~[color],0.600954,0.160268
COLS_ONLY,ClusterDiff,5,5,~[contents],0.610571,0.166096
COLS_ONLY,ClusterDiff,5,4,Same:weight,0.715464,0.119675
