@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Increment,Decrement,Permutation,[contents],[weight],[color],~[contents],~[weight],~[color],Same:contents,IncrementPattern:weight,DecrementPattern:weight,Different:color,Same:color,Same:weight,Different:contents,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
COLS_ONLY,Pruning,2,8,'4 patterns',0.284541,0.115768
COLS_ONLY,Pruning,2,9,'3 patterns',0.243481,0.078332
COLS_ONLY,Pruning,2,10,'2 patterns',0.270331,0.130108
COLS_ONLY,Pruning,16,2,IncrementPattern:weight,0.96746,0.016517
COLS_ONLY,Pruning,16,3,Same:contents,0.869187,0.084565
COLS_ONLY,Pruning,16,4,~[color],0.839104,0.068234
COLS_ONLY,Pruning,16,5,~[weight],0.722929,0.151573
COLS_ONLY,Pruning,16,6,~[contents],0.841821,0.153246
COLS_ONLY,Pruning,16,7,[color],0.752691,0.164704
COLS_ONLY,Pruning,16,8,[weight],0.799172,0.075435
COLS_ONLY,Pruning,16,9,[contents],0.702583,0.124023
COLS_ONLY,Pruning,16,10,Permutation,0.68114,0.135564
BOTH,RawDistances,11,2,'2 patterns',0.69012,0.04047
BOTH,RawDistances,11,3,Different:contents,0.631464,0.045876
BOTH,RawDistances,11,4,Same:weight,0.642632,0.050965
BOTH,RawDistances,11,5,Same:color,0.462034,0.08781
BOTH,RawDistances,11,6,Different:color,0.478265,0.057501
BOTH,RawDistances,11,7,DecrementPattern:weight,0.423247,0.06872
BOTH,RawDistances,11,8,IncrementPattern:weight,0.581331,0.047175
BOTH,RawDistances,11,9,Same:contents,0.544488,0.09222
BOTH,RawDistances,11,10,~[color],0.376474,0.05348
COLS_ONLY,ClusterDiff,2,7,'6 patterns',0.13,0.337147
COLS_ONLY,ClusterDiff,2,8,'5 patterns',0.308409,0.146702
COLS_ONLY,ClusterDiff,2,9,'4 patterns',0.262615,0.114241
COLS_ONLY,ClusterDiff,2,10,'3 patterns',0.242089,0.093933
ROWS_ONLY,Pruning,15,2,Different:color,0.909558,0.063552
ROWS_ONLY,Pruning,15,3,DecrementPattern:weight,0.881461,0.038192
ROWS_ONLY,Pruning,15,4,IncrementPattern:weight,0.887218,0.054369
ROWS_ONLY,Pruning,15,5,Same:contents,0.818434,0.112663
ROWS_ONLY,Pruning,15,6,~[color],0.773815,0.108777
ROWS_ONLY,Pruning,15,7,~[weight],0.642247,0.185042
ROWS_ONLY,Pruning,15,8,~[contents],0.759214,0.164236
ROWS_ONLY,Pruning,15,9,[color],0.67289,0.175492
ROWS_ONLY,Pruning,15,10,[weight],0.756026,0.09677
ROWS_ONLY,Pruning,3,6,'6 patterns',0.575,0.495584
ROWS_ONLY,Pruning,3,7,'5 patterns',0.515303,0.133512
ROWS_ONLY,Pruning,3,8,'4 patterns',0.335321,0.117958
ROWS_ONLY,Pruning,3,9,'3 patterns',0.275,0.087565
ROWS_ONLY,Pruning,3,10,'2 patterns',0.332048,0.134492
ROWS_ONLY,Pruning,20,2,~[weight],0.93771,0.047709
ROWS_ONLY,Pruning,20,3,~[contents],0.937075,0.044814
ROWS_ONLY,Pruning,20,4,[color],0.901558,0.070094
ROWS_ONLY,Pruning,20,5,[weight],0.907285,0.029765
ROWS_ONLY,Pruning,20,6,[contents],0.818254,0.053752
ROWS_ONLY,Pruning,20,7,Permutation,0.802322,0.064985
ROWS_ONLY,Pruning,20,8,Decrement,0.792826,0.039812
ROWS_ONLY,Pruning,20,9,Increment,0.862903,0.04805
ROWS_ONLY,Pruning,20,10,Same,0.81911,0.066126
COLS_ONLY,ClusterDiff,7,2,'6 patterns',1,0
COLS_ONLY,ClusterDiff,7,3,'5 patterns',0.875985,0.078606
COLS_ONLY,ClusterDiff,7,4,'4 patterns',0.663807,0.138779
COLS_ONLY,ClusterDiff,7,5,'3 patterns',0.59231,0.099839
COLS_ONLY,ClusterDiff,7,6,'2 patterns',0.544518,0.133376
COLS_ONLY,ClusterDiff,7,7,Different:contents,0.52429,0.137533
COLS_ONLY,ClusterDiff,7,8,Same:weight,0.608874,0.117083
COLS_ONLY,ClusterDiff,7,9,Same:color,0.439,0.224179
COLS_ONLY,ClusterDiff,7,10,Different:color,0.430561,0.15665
ROWS_ONLY,ClusterDiff,11,2,'3 patterns',0.870981,0.049437
ROWS_ONLY,ClusterDiff,11,3,'2 patterns',0.714066,0.091082
ROWS_ONLY,ClusterDiff,11,4,Different:contents,0.705841,0.10507
ROWS_ONLY,ClusterDiff,11,5,Same:weight,0.789884,0.05843
ROWS_ONLY,ClusterDiff,11,6,Same:color,0.639828,0.207423
ROWS_ONLY,ClusterDiff,11,7,Different:color,0.58767,0.143324
ROWS_ONLY,ClusterDiff,11,8,DecrementPattern:weight,0.622175,0.073639
ROWS_ONLY,ClusterDiff,11,9,IncrementPattern:weight,0.715444,0.11971
ROWS_ONLY,ClusterDiff,11,10,Same:contents,0.621596,0.185374
COLS_ONLY,RawDistances,17,2,DecrementPattern:weight,0.711234,0.027976
COLS_ONLY,RawDistances,17,3,IncrementPattern:weight,0.733306,0.021214
COLS_ONLY,RawDistances,17,4,Same:contents,0.708253,0.039692
COLS_ONLY,RawDistances,17,5,~[color],0.490636,0.030579
COLS_ONLY,RawDistances,17,6,~[weight],0.333763,0.035643
COLS_ONLY,RawDistances,17,7,~[contents],0.391571,0.033585
COLS_ONLY,RawDistances,17,8,[color],0.381682,0.03393
COLS_ONLY,RawDistances,17,9,[weight],0.422831,0.027128
COLS_ONLY,RawDistances,17,10,[contents],0.34125,0.028807
ROWS_ONLY,RawDistances,12,2,'3 patterns',0.741266,0.036092
ROWS_ONLY,RawDistances,12,3,'2 patterns',0.510151,0.037383
ROWS_ONLY,RawDistances,12,4,Different:contents,0.582377,0.042538
ROWS_ONLY,RawDistances,12,5,Same:weight,0.579288,0.053478
ROWS_ONLY,RawDistances,12,6,Same:color,0.416414,0.071803
ROWS_ONLY,RawDistances,12,7,Different:color,0.425323,0.044839
ROWS_ONLY,RawDistances,12,8,DecrementPattern:weight,0.407695,0.054445
ROWS_ONLY,RawDistances,12,9,IncrementPattern:weight,0.599395,0.0657
ROWS_ONLY,RawDistances,12,10,Same:contents,0.469398,0.067521
ROWS_ONLY,RawDistances,9,2,'6 patterns',1,0
ROWS_ONLY,RawDistances,9,3,'5 patterns',0.796591,0.073264
ROWS_ONLY,RawDistances,9,4,'4 patterns',0.586514,0.07099
ROWS_ONLY,RawDistances,9,5,'3 patterns',0.45712,0.045051
ROWS_ONLY,RawDistances,9,6,'2 patterns',0.365813,0.052388
ROWS_ONLY,RawDistances,9,7,Different:contents,0.41458,0.055376
ROWS_ONLY,RawDistances,9,8,Same:weight,0.462781,0.060838
ROWS_ONLY,RawDistances,9,9,Same:color,0.292621,0.081523
ROWS_ONLY,RawDistances,9,10,Different:color,0.318095,0.056479
BOTH,RawDistances,19,2,~[color],0.825954,0.017527
BOTH,RawDistances,19,3,~[weight],0.542348,0.025024
BOTH,RawDistances,19,4,~[contents],0.583143,0.025368
BOTH,RawDistances,19,5,[color],0.554602,0.023574
BOTH,RawDistances,19,6,[weight],0.58899,0.02017
BOTH,RawDistances,19,7,[contents],0.487167,0.017806
BOTH,RawDistances,19,8,Permutation,0.439582,0.018751
BOTH,RawDistances,19,9,Decrement,0.420325,0.025461
BOTH,RawDistances,19,10,Increment,0.595081,0.016262
COLS_ONLY,ClusterDiff,18,2,Same:contents,0.938886,0.031591
COLS_ONLY,ClusterDiff,18,3,~[color],0.831127,0.046669
COLS_ONLY,ClusterDiff,18,4,~[weight],0.702929,0.084815
COLS_ONLY,ClusterDiff,18,5,~[contents],0.83,0.069056
COLS_ONLY,ClusterDiff,18,6,[color],0.728012,0.076211
COLS_ONLY,ClusterDiff,18,7,[weight],0.765596,0.04308
COLS_ONLY,ClusterDiff,18,8,[contents],0.670306,0.077712
COLS_ONLY,ClusterDiff,18,9,Permutation,0.628623,0.071177
COLS_ONLY,ClusterDiff,18,10,Decrement,0.644156,0.045382
BOTH,Pruning,13,2,Different:color,0.931548,0.06845
BOTH,Pruning,13,3,DecrementPattern:weight,0.938636,0.05173
BOTH,Pruning,13,4,IncrementPattern:weight,0.921008,0.066326
BOTH,Pruning,13,5,Same:contents,0.865964,0.136005
BOTH,Pruning,13,6,~[color],0.857601,0.169655
BOTH,Pruning,13,7,~[weight],0.692904,0.242877
BOTH,Pruning,13,8,~[contents],0.807464,0.236229
BOTH,Pruning,13,9,[color],0.738333,0.231697
BOTH,Pruning,13,10,[weight],0.834321,0.140691
ROWS_ONLY,RawDistances,5,6,'6 patterns',0.595,0.492124
ROWS_ONLY,RawDistances,5,7,'5 patterns',0.537727,0.152759
ROWS_ONLY,RawDistances,5,8,'4 patterns',0.347752,0.085117
ROWS_ONLY,RawDistances,5,9,'3 patterns',0.256741,0.060695
ROWS_ONLY,RawDistances,5,10,'2 patterns',0.257199,0.067104
ROWS_ONLY,ClusterDiff,4,6,'6 patterns',0.695,0.461563
ROWS_ONLY,ClusterDiff,4,7,'5 patterns',0.570227,0.147058
ROWS_ONLY,ClusterDiff,4,8,'4 patterns',0.380505,0.137089
ROWS_ONLY,ClusterDiff,4,9,'3 patterns',0.299335,0.107021
ROWS_ONLY,ClusterDiff,4,10,'2 patterns',0.370904,0.146676
ROWS_ONLY,RawDistances,16,2,Same:color,0.691586,0.028725
ROWS_ONLY,RawDistances,16,3,Different:color,0.625544,0.029121
ROWS_ONLY,RawDistances,16,4,DecrementPattern:weight,0.558864,0.034545
ROWS_ONLY,RawDistances,16,5,IncrementPattern:weight,0.733024,0.030938
ROWS_ONLY,RawDistances,16,6,Same:contents,0.641807,0.055537
ROWS_ONLY,RawDistances,16,7,~[color],0.468006,0.028562
ROWS_ONLY,RawDistances,16,8,~[weight],0.272879,0.040584
ROWS_ONLY,RawDistances,16,9,~[contents],0.389321,0.038834
ROWS_ONLY,RawDistances,16,10,[color],0.36555,0.034258
ROWS_ONLY,ClusterDiff,5,5,'6 patterns',0.285,0.452547
ROWS_ONLY,ClusterDiff,5,6,'5 patterns',0.669167,0.131034
ROWS_ONLY,ClusterDiff,5,7,'4 patterns',0.415734,0.155801
ROWS_ONLY,ClusterDiff,5,8,'3 patterns',0.345759,0.111537
COLS_ONLY,RawDistances,21,10,Increment,0.532258,0
COLS_ONLY,RawDistances,21,9,Decrement,0.363636,0
COLS_ONLY,RawDistances,21,8,Permutation,0.383747,0
COLS_ONLY,RawDistances,21,7,[contents],0.444444,0
COLS_ONLY,RawDistances,21,6,[weight],0.513245,0
COLS_ONLY,RawDistances,21,5,[color],0.507645,0
COLS_ONLY,RawDistances,21,4,~[contents],0.521429,0
COLS_ONLY,RawDistances,21,3,~[weight],0.484848,0
COLS_ONLY,RawDistances,21,2,~[color],0.757225,0
COLS_ONLY,Pruning,21,10,Averaged,0.818,0
COLS_ONLY,Pruning,21,9,Same,0.862144,0
COLS_ONLY,Pruning,21,8,Increment,0.822581,0
COLS_ONLY,Pruning,21,7,Decrement,0.896104,0
COLS_ONLY,Pruning,21,6,Permutation,0.846501,0
COLS_ONLY,Pruning,21,5,[contents],0.863889,0
COLS_ONLY,Pruning,21,4,[weight],0.92053,0
COLS_ONLY,Pruning,21,3,[color],0.920489,0
COLS_ONLY,Pruning,21,2,~[contents],0.971429,0
BOTH,ClusterDiff,21,10,Averaged,0.768,0
BOTH,ClusterDiff,21,9,Same,0.796499,0
BOTH,ClusterDiff,21,8,Increment,0.943548,0
BOTH,ClusterDiff,21,7,Decrement,0.733766,0
BOTH,ClusterDiff,21,6,Permutation,0.817156,0
BOTH,ClusterDiff,21,5,[contents],0.830556,0
BOTH,ClusterDiff,21,4,[weight],0.900662,0
BOTH,ClusterDiff,21,3,[color],0.889908,0
BOTH,ClusterDiff,21,2,~[contents],0.907143,0
ROWS_ONLY,Pruning,21,10,Same,0.840263,0
ROWS_ONLY,Pruning,21,9,Increment,0.870968,0
ROWS_ONLY,Pruning,21,8,Decrement,0.805195,0
ROWS_ONLY,Pruning,21,7,Permutation,0.823928,0
ROWS_ONLY,Pruning,21,6,[contents],0.833333,0
ROWS_ONLY,Pruning,21,5,[weight],0.917219,0
ROWS_ONLY,Pruning,21,4,[color],0.923547,0
ROWS_ONLY,Pruning,21,3,~[contents],0.95,0
ROWS_ONLY,Pruning,21,2,~[weight],0.954545,0
ROWS_ONLY,ClusterDiff,21,10,Increment,0.887097,0
ROWS_ONLY,ClusterDiff,21,9,Decrement,0.62987,0
ROWS_ONLY,ClusterDiff,21,8,Permutation,0.674944,0
ROWS_ONLY,ClusterDiff,21,7,[contents],0.736111,0
ROWS_ONLY,ClusterDiff,21,6,[weight],0.817881,0
ROWS_ONLY,ClusterDiff,21,5,[color],0.798165,0
ROWS_ONLY,ClusterDiff,21,4,~[contents],0.857143,0
ROWS_ONLY,ClusterDiff,21,3,~[weight],0.737374,0
ROWS_ONLY,ClusterDiff,21,2,~[color],0.959538,0
ROWS_ONLY,RawDistances,21,10,Decrement,0.402597,0
ROWS_ONLY,RawDistances,21,9,Permutation,0.417607,0
ROWS_ONLY,RawDistances,21,8,[contents],0.427778,0
ROWS_ONLY,RawDistances,21,7,[weight],0.569536,0
ROWS_ONLY,RawDistances,21,6,[color],0.51682,0
ROWS_ONLY,RawDistances,21,5,~[contents],0.492857,0
ROWS_ONLY,RawDistances,21,4,~[weight],0.484848,0
ROWS_ONLY,RawDistances,21,3,~[color],0.641618,0
ROWS_ONLY,RawDistances,21,2,Same:contents,0.86747,0
COLS_ONLY,ClusterDiff,21,10,Same,0.739606,0
COLS_ONLY,ClusterDiff,21,9,Increment,0.814516,0
COLS_ONLY,ClusterDiff,21,8,Decrement,0.701299,0
COLS_ONLY,ClusterDiff,21,7,Permutation,0.731377,0
COLS_ONLY,ClusterDiff,21,6,[contents],0.769444,0
COLS_ONLY,ClusterDiff,21,5,[weight],0.844371,0
COLS_ONLY,ClusterDiff,21,4,[color],0.813456,0
COLS_ONLY,ClusterDiff,21,3,~[contents],0.921429,0
COLS_ONLY,ClusterDiff,21,2,~[weight],0.848485,0
BOTH,RawDistances,21,10,Same,0.431072,0
BOTH,RawDistances,21,9,Increment,0.620968,0
BOTH,RawDistances,21,8,Decrement,0.441558,0
BOTH,RawDistances,21,7,Permutation,0.478555,0
BOTH,RawDistances,21,6,[contents],0.544444,0
BOTH,RawDistances,21,5,[weight],0.612583,0
BOTH,RawDistances,21,4,[color],0.64526,0
BOTH,RawDistances,21,3,~[contents],0.621429,0
BOTH,RawDistances,21,2,~[weight],0.691919,0
BOTH,Pruning,21,9,Averaged,0.996,0
BOTH,Pruning,21,8,Same,0.995624,0
BOTH,Pruning,21,7,Increment,1,0
BOTH,Pruning,21,6,Decrement,1,0
BOTH,Pruning,21,5,Permutation,0.997743,0
BOTH,Pruning,21,4,[contents],0.991667,0
BOTH,Pruning,21,3,[weight],1,0
BOTH,Pruning,21,2,[color],0.993884,0
COLS_ONLY,RawDistances,20,10,Decrement,0.344774,0.01667
COLS_ONLY,RawDistances,20,9,Permutation,0.362249,0.012232
COLS_ONLY,RawDistances,20,8,[contents],0.404497,0.01515
COLS_ONLY,RawDistances,20,7,[weight],0.49322,0.012097
COLS_ONLY,RawDistances,20,6,[color],0.437891,0.017848
COLS_ONLY,RawDistances,20,5,~[contents],0.469388,0.022828
COLS_ONLY,RawDistances,20,4,~[weight],0.464887,0.016634
COLS_ONLY,RawDistances,20,3,~[color],0.59978,0.014498
COLS_ONLY,RawDistances,20,2,Same:contents,0.866036,0.016706
BOTH,RawDistances,20,10,Increment,0.599462,0.013087
BOTH,RawDistances,20,9,Decrement,0.419913,0.018174
BOTH,RawDistances,20,8,Permutation,0.438891,0.013999
BOTH,RawDistances,20,7,[contents],0.489286,0.013897
BOTH,RawDistances,20,6,[weight],0.590508,0.014635
BOTH,RawDistances,20,5,[color],0.557594,0.016703
BOTH,RawDistances,20,4,~[contents],0.590476,0.015703
BOTH,RawDistances,20,3,~[weight],0.544733,0.016999
BOTH,RawDistances,20,2,~[color],0.829342,0.013875
BOTH,Pruning,20,10,Averaged,0.965429,0.090671
BOTH,Pruning,20,9,Same,0.969782,0.082188
BOTH,Pruning,20,8,Increment,0.983487,0.054007
BOTH,Pruning,20,7,Decrement,0.98021,0.064134
BOTH,Pruning,20,6,Permutation,0.972052,0.074504
BOTH,Pruning,20,5,[contents],0.978439,0.060769
BOTH,Pruning,20,4,[weight],0.990855,0.029355
BOTH,Pruning,20,3,[color],0.978739,0.058597
BOTH,Pruning,20,2,~[contents],0.988095,0.038421
BOTH,ClusterDiff,20,10,Same,0.779306,0.052613
BOTH,ClusterDiff,20,9,Increment,0.90745,0.047616
BOTH,ClusterDiff,20,8,Decrement,0.720779,0.028821
BOTH,ClusterDiff,20,7,Permutation,0.777599,0.051121
BOTH,ClusterDiff,20,6,[contents],0.825397,0.043905
BOTH,ClusterDiff,20,5,[weight],0.873068,0.019849
BOTH,ClusterDiff,20,4,[color],0.842144,0.047232
BOTH,ClusterDiff,20,3,~[contents],0.906463,0.038059
BOTH,ClusterDiff,20,2,~[weight],0.876142,0.031485
ROWS_ONLY,Pruning,1,10,'5 patterns',0.160895,0.058383
ROWS_ONLY,Pruning,1,9,'6 patterns',0,0
COLS_ONLY,ClusterDiff,20,10,Increment,0.791859,0.037707
COLS_ONLY,ClusterDiff,20,9,Decrement,0.632653,0.020387
COLS_ONLY,ClusterDiff,20,8,Permutation,0.671181,0.043884
COLS_ONLY,ClusterDiff,20,7,[contents],0.741534,0.043073
COLS_ONLY,ClusterDiff,20,6,[weight],0.820404,0.020597
COLS_ONLY,ClusterDiff,20,5,[color],0.788263,0.041526
COLS_ONLY,ClusterDiff,20,4,~[contents],0.809864,0.037626
COLS_ONLY,ClusterDiff,20,3,~[weight],0.746753,0.048922
COLS_ONLY,ClusterDiff,20,2,~[color],0.931186,0.015173
COLS_ONLY,ClusterDiff,1,10,'5 patterns',0.169553,0.063856
COLS_ONLY,ClusterDiff,1,9,'6 patterns',0.047619,0.218218
BOTH,ClusterDiff,8,10,DecrementPattern:weight,0.610325,0.126374
BOTH,ClusterDiff,8,9,Different:color,0.532568,0.193312
BOTH,ClusterDiff,8,8,Same:color,0.526483,0.224627
BOTH,ClusterDiff,8,7,Same:weight,0.692235,0.131228
BOTH,ClusterDiff,8,6,Different:contents,0.643565,0.150461
BOTH,ClusterDiff,8,5,'2 patterns',0.648916,0.140552
BOTH,ClusterDiff,8,4,'3 patterns',0.675,0.133217
BOTH,ClusterDiff,8,3,'4 patterns',0.805,0.110793
BOTH,ClusterDiff,8,2,'5 patterns',0.962803,0.036226
COLS_ONLY,Pruning,1,10,'4 patterns',0.17038,0.087737
COLS_ONLY,Pruning,1,9,'5 patterns',0.195527,0.109354
COLS_ONLY,Pruning,1,8,'6 patterns',1,0
BOTH,RawDistances,17,10,[contents],0.399764,0.027033
BOTH,RawDistances,17,9,[weight],0.491291,0.027585
BOTH,RawDistances,17,8,[color],0.449618,0.0359
BOTH,RawDistances,17,7,~[contents],0.441179,0.036667
BOTH,RawDistances,17,6,~[weight],0.404116,0.035782
BOTH,RawDistances,17,5,~[color],0.528006,0.028955
BOTH,RawDistances,17,4,Same:contents,0.793584,0.04173
BOTH,RawDistances,17,3,IncrementPattern:weight,0.799355,0.02106
BOTH,RawDistances,17,2,DecrementPattern:weight,0.777045,0.032433
BOTH,Pruning,9,10,Same:contents,0.646867,0.225264
BOTH,Pruning,9,9,IncrementPattern:weight,0.747581,0.158432
BOTH,Pruning,9,8,DecrementPattern:weight,0.740779,0.155628
BOTH,Pruning,9,7,Different:color,0.65017,0.22709
BOTH,Pruning,9,6,Same:color,0.665621,0.232926
BOTH,Pruning,9,5,Same:weight,0.844983,0.097052
BOTH,Pruning,9,4,Different:contents,0.767319,0.145192
BOTH,Pruning,9,3,'2 patterns',0.754608,0.138653
BOTH,Pruning,9,2,'3 patterns',0.903228,0.071664
ROWS_ONLY,RawDistances,20,10,Permutation,0.376223,0.011339
ROWS_ONLY,RawDistances,20,9,[contents],0.43955,0.012817
ROWS_ONLY,RawDistances,20,8,[weight],0.525229,0.011729
ROWS_ONLY,RawDistances,20,7,[color],0.464686,0.013862
ROWS_ONLY,RawDistances,20,6,~[contents],0.47551,0.014387
ROWS_ONLY,RawDistances,20,5,~[weight],0.422318,0.018658
ROWS_ONLY,RawDistances,20,4,~[color],0.604184,0.01579
ROWS_ONLY,RawDistances,20,3,Same:contents,0.783419,0.019565
ROWS_ONLY,RawDistances,20,2,IncrementPattern:weight,0.927035,0.00649
COLS_ONLY,Pruning,12,10,~[weight],0.482121,0.210247
COLS_ONLY,Pruning,12,9,~[color],0.703988,0.136697
COLS_ONLY,Pruning,12,8,Same:contents,0.689006,0.149952
COLS_ONLY,Pruning,12,7,IncrementPattern:weight,0.727823,0.111252
COLS_ONLY,Pruning,12,6,DecrementPattern:weight,0.824091,0.087421
COLS_ONLY,Pruning,12,5,Different:color,0.717092,0.140114
COLS_ONLY,Pruning,12,4,Same:color,0.752862,0.194261
COLS_ONLY,Pruning,12,3,Same:weight,0.879917,0.049107
COLS_ONLY,Pruning,12,2,Different:contents,0.883377,0.057515
ROWS_ONLY,ClusterDiff,1,10,'6 patterns',0,0
COLS_ONLY,ClusterDiff,3,10,'3 patterns',0.283101,0.091675
COLS_ONLY,ClusterDiff,3,9,'4 patterns',0.318945,0.120355
COLS_ONLY,ClusterDiff,3,8,'5 patterns',0.419545,0.166749
COLS_ONLY,ClusterDiff,3,7,'6 patterns',0.205,0.404715
BOTH,ClusterDiff,19,10,Increment,0.907298,0.067608
BOTH,ClusterDiff,19,9,Decrement,0.676948,0.042437
BOTH,ClusterDiff,19,8,Permutation,0.743442,0.078963
BOTH,ClusterDiff,19,7,[contents],0.782944,0.069349
BOTH,ClusterDiff,19,6,[weight],0.867666,0.038236
BOTH,ClusterDiff,19,5,[color],0.823654,0.065377
BOTH,ClusterDiff,19,4,~[contents],0.84425,0.058054
BOTH,ClusterDiff,19,3,~[weight],0.794066,0.066212
BOTH,ClusterDiff,19,2,~[color],0.960116,0.023295
ROWS_ONLY,RawDistances,7,10,Different:contents,0.313116,0.066815
ROWS_ONLY,RawDistances,7,9,'2 patterns',0.292651,0.060445
ROWS_ONLY,RawDistances,7,8,'3 patterns',0.295886,0.053422
ROWS_ONLY,RawDistances,7,7,'4 patterns',0.405275,0.084503
ROWS_ONLY,RawDistances,7,6,'5 patterns',0.632879,0.129635
ROWS_ONLY,RawDistances,7,5,'6 patterns',0.68,0.467647
BOTH,RawDistances,9,10,DecrementPattern:weight,0.349675,0.082417
BOTH,RawDistances,9,9,Different:color,0.362959,0.065789
BOTH,RawDistances,9,8,Same:color,0.357069,0.098234
BOTH,RawDistances,9,7,Same:weight,0.497401,0.064856
BOTH,RawDistances,9,6,Different:contents,0.474609,0.064672
BOTH,RawDistances,9,5,'2 patterns',0.413283,0.05465
BOTH,RawDistances,9,4,'3 patterns',0.539905,0.062392
BOTH,RawDistances,9,3,'4 patterns',0.683532,0.075849
BOTH,RawDistances,9,2,'5 patterns',0.878409,0.04094
BOTH,RawDistances,1,10,'5 patterns',0.225108,0.123025
BOTH,RawDistances,1,9,'6 patterns',0.095238,0.300793
BOTH,Pruning,1,10,'3 patterns',0.195901,0.087983
BOTH,Pruning,1,9,'4 patterns',0.199651,0.098636
BOTH,Pruning,1,8,'5 patterns',0.214286,0.107275
BOTH,Pruning,1,7,'6 patterns',0.047619,0.218218
ROWS_ONLY,ClusterDiff,17,10,[weight],0.715464,0.062311
ROWS_ONLY,ClusterDiff,17,9,[color],0.642431,0.116227
ROWS_ONLY,ClusterDiff,17,8,~[contents],0.702929,0.108967
ROWS_ONLY,ClusterDiff,17,7,~[weight],0.586717,0.119066
ROWS_ONLY,ClusterDiff,17,6,~[color],0.768988,0.084142
ROWS_ONLY,ClusterDiff,17,5,Same:contents,0.832169,0.086818
ROWS_ONLY,ClusterDiff,17,4,IncrementPattern:weight,0.909677,0.042211
ROWS_ONLY,ClusterDiff,17,3,DecrementPattern:weight,0.830357,0.018663
ROWS_ONLY,ClusterDiff,17,2,Different:color,0.870663,0.044124
COLS_ONLY,Pruning,8,10,DecrementPattern:weight,0.629545,0.134809
COLS_ONLY,Pruning,8,9,Different:color,0.489456,0.169331
COLS_ONLY,Pruning,8,8,Same:color,0.504931,0.231829
COLS_ONLY,Pruning,8,7,Same:weight,0.657748,0.130953
COLS_ONLY,Pruning,8,6,Different:contents,0.598725,0.126846
COLS_ONLY,Pruning,8,5,'2 patterns',0.63256,0.125835
COLS_ONLY,Pruning,8,4,'3 patterns',0.643766,0.101334
COLS_ONLY,Pruning,8,3,'4 patterns',0.76578,0.101833
COLS_ONLY,Pruning,8,2,'5 patterns',0.954545,0.038487
ROWS_ONLY,ClusterDiff,9,10,Different:color,0.492126,0.157615
ROWS_ONLY,ClusterDiff,9,9,Same:color,0.512724,0.227899
ROWS_ONLY,ClusterDiff,9,8,Same:weight,0.657848,0.087498
ROWS_ONLY,ClusterDiff,9,7,Different:contents,0.551667,0.123801
ROWS_ONLY,ClusterDiff,9,6,'2 patterns',0.601627,0.134757
ROWS_ONLY,ClusterDiff,9,5,'3 patterns',0.625475,0.099129
ROWS_ONLY,ClusterDiff,9,4,'4 patterns',0.709587,0.135923
ROWS_ONLY,ClusterDiff,9,3,'5 patterns',0.89303,0.049492
ROWS_ONLY,ClusterDiff,9,2,'6 patterns',1,0
COLS_ONLY,RawDistances,4,10,'3 patterns',0.183259,0.057296
COLS_ONLY,RawDistances,4,9,'4 patterns',0.265229,0.099761
COLS_ONLY,RawDistances,4,8,'5 patterns',0.386591,0.156651
COLS_ONLY,RawDistances,4,7,'6 patterns',0,0
ROWS_ONLY,ClusterDiff,8,10,Same:color,0.459172,0.242128
ROWS_ONLY,ClusterDiff,8,9,Same:weight,0.60106,0.109644
ROWS_ONLY,ClusterDiff,8,8,Different:contents,0.499884,0.123503
ROWS_ONLY,ClusterDiff,8,7,'2 patterns',0.561416,0.125605
ROWS_ONLY,ClusterDiff,8,6,'3 patterns',0.523703,0.111164
ROWS_ONLY,ClusterDiff,8,5,'4 patterns',0.65422,0.129331
ROWS_ONLY,ClusterDiff,8,4,'5 patterns',0.845833,0.075406
ROWS_ONLY,ClusterDiff,8,3,'6 patterns',0.38,0.486604
BOTH,RawDistances,8,10,Different:color,0.324796,0.070629
BOTH,RawDistances,8,9,Same:color,0.303103,0.102123
BOTH,RawDistances,8,8,Same:weight,0.442301,0.083349
BOTH,RawDistances,8,7,Different:contents,0.418899,0.067836
BOTH,RawDistances,8,6,'2 patterns',0.370482,0.058577
BOTH,RawDistances,8,5,'3 patterns',0.438006,0.06908
BOTH,RawDistances,8,4,'4 patterns',0.596835,0.07929
BOTH,RawDistances,8,3,'5 patterns',0.7825,0.07631
BOTH,RawDistances,8,2,'6 patterns',1,0
ROWS_ONLY,Pruning,7,10,Same:color,0.438,0.256295
ROWS_ONLY,Pruning,7,9,Same:weight,0.591887,0.12553
ROWS_ONLY,Pruning,7,8,Different:contents,0.481899,0.137865
ROWS_ONLY,Pruning,7,7,'2 patterns',0.558253,0.136872
ROWS_ONLY,Pruning,7,6,'3 patterns',0.52231,0.118388
ROWS_ONLY,Pruning,7,5,'4 patterns',0.630688,0.13807
ROWS_ONLY,Pruning,7,4,'5 patterns',0.846288,0.08259
ROWS_ONLY,Pruning,7,3,'6 patterns',0.325,0.46955
ROWS_ONLY,ClusterDiff,6,10,Different:contents,0.397406,0.125805
